"fecha";"Run Fondo";"serie";"periodo";"rent_acumulada"
2021-07-05;"9834";APV;"6M";0.0004258598499845910571
2021-07-05;"9834";APV;"1Y";0.0004258598499845910571
2021-07-05;"9834";APV;YTD;0.0004258598499845910571
2021-07-06;"9834";APV;"1M";-0.0001023908520179546766
2021-07-06;"9834";APV;"3M";-0.0001023908520179546766
2021-07-06;"9834";APV;"6M";-0.0001023908520179546766
2021-07-06;"9834";APV;"1Y";-0.0001023908520179546766
2021-07-06;"9834";APV;YTD;-0.0001023908520179546766
2021-07-07;"9834";APV;"1M";-0.0005679156266581492194
2021-07-07;"9834";APV;"3M";-0.0005679156266581492194
2021-07-07;"9834";APV;"6M";-0.0005679156266581492194
2021-07-07;"9834";APV;"1Y";-0.0005679156266581492194
2021-07-07;"9834";APV;YTD;-0.0005679156266581492194
2021-07-08;"9834";APV;"1M";-0.0006748161858720908542
2021-07-08;"9834";APV;"3M";-0.0006748161858720908542
2021-07-08;"9834";APV;"6M";-0.0006748161858720908542
2021-07-08;"9834";APV;"1Y";-0.0006748161858720908542
2021-07-08;"9834";APV;YTD;-0.0006748161858720908542
2021-07-09;"9834";APV;"1M";0.0006331013943091941867
2021-07-09;"9834";APV;"3M";0.0006331013943091941867
2021-07-09;"9834";APV;"6M";0.0006331013943091941867
2021-07-09;"9834";APV;"1Y";0.0006331013943091941867
2021-07-09;"9834";APV;YTD;0.0006331013943091941867
2021-07-10;"9834";APV;"1M";0.0006259268601337618661
2021-07-10;"9834";APV;"3M";0.0006259268601337618661
2021-07-10;"9834";APV;"6M";0.0006259268601337618661
2021-07-10;"9834";APV;"1Y";0.0006259268601337618661
2021-07-10;"9834";APV;YTD;0.0006259268601337618661
2021-07-11;"9834";APV;"1M";0.0006186498326129662201
2021-07-11;"9834";APV;"3M";0.0006186498326129662201
2021-07-11;"9834";APV;"6M";0.0006186498326129662201
2021-07-11;"9834";APV;"1Y";0.0006186498326129662201
2021-07-11;"9834";APV;YTD;0.0006186498326129662201
2021-07-12;"9834";APV;"1M";0.0009946979167509833349
2021-07-12;"9834";APV;"3M";0.0009946979167509833349
2021-07-12;"9834";APV;"6M";0.0009946979167509833349
2021-07-12;"9834";APV;"1Y";0.0009946979167509833349
2021-07-12;"9834";APV;YTD;0.0009946979167509833349
2021-07-13;"9834";APV;"1M";0.0005552064518330718028
2021-07-13;"9834";APV;"3M";0.0005552064518330718028
2021-07-13;"9834";APV;"6M";0.0005552064518330718028
2021-07-13;"9834";APV;"1Y";0.0005552064518330718028
2021-07-13;"9834";APV;YTD;0.0005552064518330718028
2021-07-14;"9834";APV;"1M";0.0012454991328550247293
2021-07-14;"9834";APV;"3M";0.0012454991328550247293
2021-07-14;"9834";APV;"6M";0.0012454991328550247293
2021-07-14;"9834";APV;"1Y";0.0012454991328550247293
2021-07-14;"9834";APV;YTD;0.0012454991328550247293
2021-07-15;"9834";APV;"1M";0.0011127702506095267349
2021-07-15;"9834";APV;"3M";0.0011127702506095267349
2021-07-15;"9834";APV;"6M";0.0011127702506095267349
2021-07-15;"9834";APV;"1Y";0.0011127702506095267349
2021-07-15;"9834";APV;YTD;0.0011127702506095267349
2021-07-16;"9834";APV;"1M";0.0011044682896350978992
2021-07-16;"9834";APV;"3M";0.0011044682896350978992
2021-07-16;"9834";APV;"6M";0.0011044682896350978992
2021-07-16;"9834";APV;"1Y";0.0011044682896350978992
2021-07-16;"9834";APV;YTD;0.0011044682896350978992
2021-07-17;"9834";APV;"1M";0.0010961663286606690682
2021-07-17;"9834";APV;"3M";0.0010961663286606690682
2021-07-17;"9834";APV;"6M";0.0010961663286606690682
2021-07-17;"9834";APV;"1Y";0.0010961663286606690682
2021-07-17;"9834";APV;YTD;0.0010961663286606690682
2021-07-18;"9834";APV;"1M";0.0010879668610316035540
2021-07-18;"9834";APV;"3M";0.0010879668610316035540
2021-07-18;"9834";APV;"6M";0.0010879668610316035540
2021-07-18;"9834";APV;"1Y";0.0010879668610316035540
2021-07-18;"9834";APV;YTD;0.0010879668610316035540
2021-07-19;"9834";APV;"1M";-0.0011461830811980222681
2021-07-19;"9834";APV;"3M";-0.0011461830811980222681
2021-07-19;"9834";APV;"6M";-0.0011461830811980222681
2021-07-19;"9834";APV;"1Y";-0.0011461830811980222681
2021-07-19;"9834";APV;YTD;-0.0011461830811980222681
2021-07-20;"9834";APV;"1M";-0.0000150665217684270606
2021-07-20;"9834";APV;"3M";-0.0000150665217684270606
2021-07-20;"9834";APV;"6M";-0.0000150665217684270606
2021-07-20;"9834";APV;"1Y";-0.0000150665217684270606
2021-07-20;"9834";APV;YTD;-0.0000150665217684270606
2021-07-21;"9834";APV;"1M";0.0005925140295453475871
2021-07-21;"9834";APV;"3M";0.0005925140295453475871
2021-07-21;"9834";APV;"6M";0.0005925140295453475871
2021-07-21;"9834";APV;"1Y";0.0005925140295453475871
2021-07-21;"9834";APV;YTD;0.0005925140295453475871
2021-07-22;"9834";APV;"1M";0.0010607036311649884336
2021-07-22;"9834";APV;"3M";0.0010607036311649884336
2021-07-22;"9834";APV;"6M";0.0010607036311649884336
2021-07-22;"9834";APV;"1Y";0.0010607036311649884336
2021-07-22;"9834";APV;YTD;0.0010607036311649884336
2021-07-23;"9834";APV;"1M";0.0017215807220676550561
2021-07-23;"9834";APV;"3M";0.0017215807220676550561
2021-07-23;"9834";APV;"6M";0.0017215807220676550561
2021-07-23;"9834";APV;"1Y";0.0017215807220676550561
2021-07-23;"9834";APV;YTD;0.0017215807220676550561
2021-07-24;"9834";APV;"1M";0.0017132787610932262199
2021-07-24;"9834";APV;"3M";0.0017132787610932262199
2021-07-24;"9834";APV;"6M";0.0017132787610932262199
2021-07-24;"9834";APV;"1Y";0.0017132787610932262199
2021-07-24;"9834";APV;YTD;0.0017132787610932262199
2021-07-25;"9834";APV;"1M";0.0017050792934641607084
2021-07-25;"9834";APV;"3M";0.0017050792934641607084
2021-07-25;"9834";APV;"6M";0.0017050792934641607084
2021-07-25;"9834";APV;"1Y";0.0017050792934641607084
2021-07-25;"9834";APV;YTD;0.0017050792934641607084
2021-07-26;"9834";APV;"1M";0.0022182634736982985573
2021-07-26;"9834";APV;"3M";0.0022182634736982985573
2021-07-26;"9834";APV;"6M";0.0022182634736982985573
2021-07-26;"9834";APV;"1Y";0.0022182634736982985573
2021-07-26;"9834";APV;YTD;0.0022182634736982985573
2021-07-27;"9834";APV;"1M";0.0015761426649971055062
2021-07-27;"9834";APV;"3M";0.0015761426649971055062
2021-07-27;"9834";APV;"6M";0.0015761426649971055062
2021-07-27;"9834";APV;"1Y";0.0015761426649971055062
2021-07-27;"9834";APV;YTD;0.0015761426649971055062
2021-07-28;"9834";APV;"1M";0.0020360303056423175146
2021-07-28;"9834";APV;"3M";0.0020360303056423175146
2021-07-28;"9834";APV;"6M";0.0020360303056423175146
2021-07-28;"9834";APV;"1Y";0.0020360303056423175146
2021-07-28;"9834";APV;YTD;0.0020360303056423175146
2021-07-29;"9834";APV;"1M";0.0033109450286166402701
2021-07-29;"9834";APV;"3M";0.0033109450286166402701
2021-07-29;"9834";APV;"6M";0.0033109450286166402701
2021-07-29;"9834";APV;"1Y";0.0033109450286166402701
2021-07-29;"9834";APV;YTD;0.0033109450286166402701
2021-07-30;"9834";APV;"1M";0.0030855621621627019559
2021-07-30;"9834";APV;"3M";0.0030855621621627019559
2021-07-30;"9834";APV;"6M";0.0030855621621627019559
2021-07-30;"9834";APV;"1Y";0.0030855621621627019559
2021-07-30;"9834";APV;YTD;0.0030855621621627019559
2021-07-31;"9834";APV;"1M";0.0030772602011882731220
2021-07-31;"9834";APV;"3M";0.0030772602011882731220
2021-07-31;"9834";APV;"6M";0.0030772602011882731220
2021-07-31;"9834";APV;"1Y";0.0030772602011882731220
2021-07-31;"9834";APV;YTD;0.0030772602011882731220
2021-08-01;"9834";APV;"1M";0.0030688557468684809701
2021-08-01;"9834";APV;"3M";0.0030688557468684809701
2021-08-01;"9834";APV;"6M";0.0030688557468684809701
2021-08-01;"9834";APV;"1Y";0.0030688557468684809701
2021-08-01;"9834";APV;YTD;0.0030688557468684809701
2021-08-02;"9834";APV;"1M";0.0025580938682060627545
2021-08-02;"9834";APV;"3M";0.0031351689413185483134
2021-08-02;"9834";APV;"6M";0.0031351689413185483134
2021-08-02;"9834";APV;"1Y";0.0031351689413185483134
2021-08-02;"9834";APV;YTD;0.0031351689413185483134
2021-08-03;"9834";APV;"1M";0.0023332680821361840757
2021-08-03;"9834";APV;"3M";0.0029026115406891776747
2021-08-03;"9834";APV;"6M";0.0029026115406891776747
2021-08-03;"9834";APV;"1Y";0.0029026115406891776747
2021-08-03;"9834";APV;YTD;0.0029026115406891776747
2021-08-04;"9834";APV;"1M";0.0020739184017695865112
2021-08-04;"9834";APV;"3M";0.0026353088959816419266
2021-08-04;"9834";APV;"6M";0.0026353088959816419266
2021-08-04;"9834";APV;"1Y";0.0026353088959816419266
2021-08-04;"9834";APV;YTD;0.0026353088959816419266
2021-08-05;"9834";APV;"1M";0.0023682276383516672599
2021-08-05;"9834";APV;"3M";0.0027950960214030561205
2021-08-05;"9834";APV;"6M";0.0027950960214030561205
2021-08-05;"9834";APV;"1Y";0.0027950960214030561205
2021-08-05;"9834";APV;YTD;0.0027950960214030561205
2021-08-06;"9834";APV;"1M";0.0018118578903151349580
2021-08-06;"9834";APV;"3M";0.0017092815206240554608
2021-08-06;"9834";APV;"6M";0.0017092815206240554608
2021-08-06;"9834";APV;"1Y";0.0017092815206240554608
2021-08-06;"9834";APV;YTD;0.0017092815206240554608
2021-08-07;"9834";APV;"1M";0.0022698768047797091561
2021-08-07;"9834";APV;"3M";0.0017006720796135366707
2021-08-07;"9834";APV;"6M";0.0017006720796135366707
2021-08-07;"9834";APV;"1Y";0.0017006720796135366707
2021-08-07;"9834";APV;YTD;0.0017006720796135366707
2021-08-08;"9834";APV;"1M";0.0023684771111655908468
2021-08-08;"9834";APV;"3M";0.0016920626386030178804
2021-08-08;"9834";APV;"6M";0.0016920626386030178804
2021-08-08;"9834";APV;"1Y";0.0016920626386030178804
2021-08-08;"9834";APV;YTD;0.0016920626386030178804
2021-08-09;"9834";APV;"1M";-0.0004138111308638652752
2021-08-09;"9834";APV;"3M";0.0002190282790413983339
2021-08-09;"9834";APV;"6M";0.0002190282790413983339
2021-08-09;"9834";APV;"1Y";0.0002190282790413983339
2021-08-09;"9834";APV;YTD;0.0002190282790413983339
2021-08-10;"9834";APV;"1M";0.0003243933782370003692
2021-08-10;"9834";APV;"3M";0.0009505232848994503047
2021-08-10;"9834";APV;"6M";0.0009505232848994503047
2021-08-10;"9834";APV;"1Y";0.0009505232848994503047
2021-08-10;"9834";APV;YTD;0.0009505232848994503047
2021-08-11;"9834";APV;"1M";0.0009924440478811260701
2021-08-11;"9834";APV;"3M";0.0016117078558381916834
2021-08-11;"9834";APV;"6M";0.0016117078558381916834
2021-08-11;"9834";APV;"1Y";0.0016117078558381916834
2021-08-11;"9834";APV;YTD;0.0016117078558381916834
2021-08-12;"9834";APV;"1M";0.0010226862695870098013
2021-08-12;"9834";APV;"3M";0.0020184014502398411694
2021-08-12;"9834";APV;"6M";0.0020184014502398411694
2021-08-12;"9834";APV;"1Y";0.0020184014502398411694
2021-08-12;"9834";APV;YTD;0.0020184014502398411694
2021-08-13;"9834";APV;"1M";0.0017701022356965165605
2021-08-13;"9834";APV;"3M";0.0023262914597112512140
2021-08-13;"9834";APV;"6M";0.0023262914597112512140
2021-08-13;"9834";APV;"1Y";0.0023262914597112512140
2021-08-13;"9834";APV;YTD;0.0023262914597112512140
2021-08-14;"9834";APV;"1M";0.0010709515100140187696
2021-08-14;"9834";APV;"3M";0.0023177845120460957386
2021-08-14;"9834";APV;"6M";0.0023177845120460957386
2021-08-14;"9834";APV;"1Y";0.0023177845120460957386
2021-08-14;"9834";APV;YTD;0.0023177845120460957386
2021-08-15;"9834";APV;"1M";0.0011952797353860827949
2021-08-15;"9834";APV;"3M";0.0023093800577263035900
2021-08-15;"9834";APV;"6M";0.0023093800577263035900
2021-08-15;"9834";APV;"1Y";0.0023093800577263035900
2021-08-15;"9834";APV;YTD;0.0023093800577263035900
2021-08-16;"9834";APV;"1M";0.0011322234015292006099
2021-08-16;"9834";APV;"3M";0.0022379421960080702980
2021-08-16;"9834";APV;"6M";0.0022379421960080702980
2021-08-16;"9834";APV;"1Y";0.0022379421960080702980
2021-08-16;"9834";APV;YTD;0.0022379421960080702980
2021-08-17;"9834";APV;"1M";0.0003800387123486041648
2021-08-17;"9834";APV;"3M";0.0014766216266493373305
2021-08-17;"9834";APV;"6M";0.0014766216266493373305
2021-08-17;"9834";APV;"1Y";0.0014766216266493373305
2021-08-17;"9834";APV;YTD;0.0014766216266493373305
2021-08-18;"9834";APV;"1M";0.0000553886388380505051
2021-08-18;"9834";APV;"3M";0.0011434157608731875061
2021-08-18;"9834";APV;"6M";0.0011434157608731875061
2021-08-18;"9834";APV;"1Y";0.0011434157608731875061
2021-08-18;"9834";APV;YTD;0.0011434157608731875061
2021-08-19;"9834";APV;"1M";0.0010189267961124686667
2021-08-19;"9834";APV;"3M";-0.0001284241617402370198
2021-08-19;"9834";APV;"6M";-0.0001284241617402370198
2021-08-19;"9834";APV;"1Y";-0.0001284241617402370198
2021-08-19;"9834";APV;YTD;-0.0001284241617402370198
2021-08-20;"9834";APV;"1M";-0.0001282211068955894171
2021-08-20;"9834";APV;"3M";-0.0001432856968179182635
2021-08-20;"9834";APV;"6M";-0.0001432856968179182635
2021-08-20;"9834";APV;"1Y";-0.0001432856968179182635
2021-08-20;"9834";APV;YTD;-0.0001432856968179182635
2021-08-21;"9834";APV;"1M";-0.0007443780862958215277
2021-08-21;"9834";APV;"3M";-0.0001523051112098903323
2021-08-21;"9834";APV;"6M";-0.0001523051112098903323
2021-08-21;"9834";APV;"1Y";-0.0001523051112098903323
2021-08-21;"9834";APV;YTD;-0.0001523051112098903323
2021-08-22;"9834";APV;"1M";-0.0012205285510101272064
2021-08-22;"9834";APV;"3M";-0.0001611195389111357565
2021-08-22;"9834";APV;"6M";-0.0001611195389111357565
2021-08-22;"9834";APV;"1Y";-0.0001611195389111357565
2021-08-22;"9834";APV;YTD;-0.0001611195389111357565
2021-08-23;"9834";APV;"1M";-0.0011576167787107733856
2021-08-23;"9834";APV;"3M";0.0005619710126271111444
2021-08-23;"9834";APV;"6M";0.0005619710126271111444
2021-08-23;"9834";APV;"1Y";0.0005619710126271111444
2021-08-23;"9834";APV;YTD;0.0005619710126271111444
2021-08-24;"9834";APV;"1M";0.0000097202143727555563
2021-08-24;"9834";APV;"3M";0.0017230156289028198914
2021-08-24;"9834";APV;"6M";0.0017230156289028198914
2021-08-24;"9834";APV;"1Y";0.0017230156289028198914
2021-08-24;"9834";APV;YTD;0.0017230156289028198914
2021-08-25;"9834";APV;"1M";0.0003236346286802454968
2021-08-25;"9834";APV;"3M";0.0020292657448484168542
2021-08-25;"9834";APV;"6M";0.0020292657448484168542
2021-08-25;"9834";APV;"1Y";0.0020292657448484168542
2021-08-25;"9834";APV;YTD;0.0020292657448484168542
2021-08-26;"9834";APV;"1M";-0.0004073274350111005499
2021-08-26;"9834";APV;"3M";0.0018100324791162776656
2021-08-26;"9834";APV;"6M";0.0018100324791162776656
2021-08-26;"9834";APV;"1Y";0.0018100324791162776656
2021-08-26;"9834";APV;YTD;0.0018100324791162776656
2021-08-27;"9834";APV;"1M";0.0022193776184855220261
2021-08-27;"9834";APV;"3M";0.0037990183392368622322
2021-08-27;"9834";APV;"6M";0.0037990183392368622322
2021-08-27;"9834";APV;"1Y";0.0037990183392368622322
2021-08-27;"9834";APV;YTD;0.0037990183392368622322
2021-08-28;"9834";APV;"1M";0.0017504047421005159730
2021-08-28;"9834";APV;"3M";0.0037899989248448901631
2021-08-28;"9834";APV;"6M";0.0037899989248448901631
2021-08-28;"9834";APV;"1Y";0.0037899989248448901631
2021-08-28;"9834";APV;YTD;0.0037899989248448901631
2021-08-29;"9834";APV;"1M";0.0004684833591871873810
2021-08-29;"9834";APV;"3M";0.0037809795104529180930
2021-08-29;"9834";APV;"6M";0.0037809795104529180930
2021-08-29;"9834";APV;"1Y";0.0037809795104529180930
2021-08-29;"9834";APV;YTD;0.0037809795104529180930
2021-08-30;"9834";APV;"1M";0.0017015713760811858731
2021-08-30;"9834";APV;"3M";0.0047923838424981430570
2021-08-30;"9834";APV;"6M";0.0047923838424981430570
2021-08-30;"9834";APV;"1Y";0.0047923838424981430570
2021-08-30;"9834";APV;YTD;0.0047923838424981430570
2021-08-31;"9834";APV;"1M";0.0022515123756547383960
2021-08-31;"9834";APV;"3M";0.0053357010662690967050
2021-08-31;"9834";APV;"6M";0.0053357010662690967050
2021-08-31;"9834";APV;"1Y";0.0053357010662690967050
2021-08-31;"9834";APV;YTD;0.0053357010662690967050
2021-09-01;"9834";APV;"1M";0.0020829346193543903113
2021-09-01;"9834";APV;"3M";0.0051581825920998283140
2021-09-01;"9834";APV;"6M";0.0051581825920998283140
2021-09-01;"9834";APV;"1Y";0.0051581825920998283140
2021-09-01;"9834";APV;YTD;0.0051581825920998283140
2021-09-02;"9834";APV;"1M";0.0016092249972414193809
2021-09-02;"9834";APV;"3M";0.0047494391307909124190
2021-09-02;"9834";APV;"6M";0.0047494391307909124190
2021-09-02;"9834";APV;"1Y";0.0047494391307909124190
2021-09-02;"9834";APV;YTD;0.0047494391307909124190
2021-09-03;"9834";APV;"1M";0.0025238499012423020943
2021-09-03;"9834";APV;"3M";0.0054337871977817929163
2021-09-03;"9834";APV;"6M";0.0054337871977817929163
2021-09-03;"9834";APV;"1Y";0.0054337871977817929163
2021-09-03;"9834";APV;YTD;0.0054337871977817929163
2021-09-04;"9834";APV;"1M";0.0027832515865414078457
2021-09-04;"9834";APV;"3M";0.0054258952101888173631
2021-09-04;"9834";APV;"6M";0.0054258952101888173631
2021-09-04;"9834";APV;"1Y";0.0054258952101888173631
2021-09-04;"9834";APV;YTD;0.0054258952101888173631
